TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
UTAH,Utah Jazz,2025-01-26,False,103,125,Memphis Grizzlies,2025-26
GS,Golden State Warriors,2025-01-26,True,108,118,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-01-26,False,118,108,Golden State Warriors,2025-26
PHX,Phoenix Suns,2025-01-26,True,119,109,Washington Wizards,2025-26
WSH,Washington Wizards,2025-01-26,False,109,119,Phoenix Suns,2025-26
LAC,LA Clippers,2025-01-26,True,127,117,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2025-01-26,False,117,127,LA Clippers,2025-26
POR,Portland Trail Blazers,2025-01-26,True,108,118,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2025-01-26,False,118,108,Portland Trail Blazers,2025-26
CHA,Charlotte Hornets,2025-01-28,True,107,112,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2025-01-28,False,112,107,Charlotte Hornets,2025-26
CLE,Cleveland Cavaliers,2025-01-28,True,110,91,Detroit Pistons,2025-26
DET,Detroit Pistons,2025-01-28,False,91,110,Cleveland Cavaliers,2025-26
BOS,Boston Celtics,2025-01-28,True,112,114,Houston Rockets,2025-26
HOU,Houston Rockets,2025-01-28,False,114,112,Boston Celtics,2025-26
BKN,Brooklyn Nets,2025-01-28,True,96,110,Sacramento Kings,2025-26
SAC,Sacramento Kings,2025-01-28,False,110,96,Brooklyn Nets,2025-26
MIA,Miami Heat,2025-01-28,True,125,119,Orlando Magic,2025-26
ORL,Orlando Magic,2025-01-28,False,119,125,Miami Heat,2025-26
NY,New York Knicks,2025-01-28,True,143,106,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2025-01-28,False,106,143,New York Knicks,2025-26
TOR,Toronto Raptors,2025-01-28,True,113,104,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2025-01-28,False,104,113,Toronto Raptors,2025-26
CHI,Chicago Bulls,2025-01-28,True,129,121,Denver Nuggets,2025-26
DEN,Denver Nuggets,2025-01-28,False,121,129,Chicago Bulls,2025-26
MIN,Minnesota Timberwolves,2025-01-28,True,100,92,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2025-01-28,False,92,100,Minnesota Timberwolves,2025-26
DAL,Dallas Mavericks,2025-01-28,True,130,108,Washington Wizards,2025-26
